speed;rate;vol;wear;rough;cost;victories;defeats;draws
79.97;51.56;5113.73;5.32;0.35;8.48;536;463;0
79.97;149.63;10465.05;8.36;0.34;9.43;161;838;0
79.99;58.06;6418.11;5.1;0.36;9.11;508;491;0
80;50;11869.86;4.65;0.26;22.18;747;252;0
79.98;50;10491.41;4.61;0.28;18.45;950;49;0
80;50;7429.69;4.81;0.33;11.67;553;446;0
80;149.88;8058.42;7.14;0.39;6.73;295;704;0
80;50;7790.33;4.76;0.32;12.3;601;398;0
80;148.35;7871.64;6.99;0.39;6.54;315;684;0
80;50;10438.9;4.6;0.28;18.31;973;26;0
79.83;149.98;7343.17;6.79;0.4;6;369;630;0
80;144.46;10261.85;8.08;0.34;9.31;181;818;0
79.94;150;8913.36;7.58;0.37;7.66;247;752;0
80;50;10001.52;4.61;0.28;17.18;893;105;1
80;50;9240.83;4.64;0.3;15.33;768;231;0
79.99;149.98;8415.88;7.32;0.38;7.11;273;726;0
80;148.26;10599.19;8.38;0.33;9.61;149;850;0
80;50.03;7918.27;4.75;0.32;12.53;622;377;0
79.99;150;7428.66;6.83;0.4;6.08;360;639;0
80;50;11481.87;4.62;0.26;21.11;821;178;0
80;50;5457.89;5.21;0.34;9.01;563;436;0
80;147.03;10356.95;8.21;0.34;9.36;171;828;0
80;50;8670.57;4.68;0.31;14.05;707;292;0
79.98;149.99;7044.52;6.65;0.41;5.72;401;598;0
80;137.48;11254.9;8.32;0.33;10.67;94;905;0
80;134.96;11451.91;8.33;0.33;11;78;921;0
80;50;10761.96;4.6;0.27;19.17;971;28;0
80;146.69;7671.61;6.84;0.4;6.36;340;659;0
80;140.3;12000;8.82;0.32;11.43;53;946;0
80;131.28;12000;8.48;0.32;11.8;34;965;0
79.95;132.9;5303.58;5.68;0.44;4.54;473;526;0
79.96;50.85;5097.18;5.32;0.35;8.55;540;459;0
79.98;149.78;11563.01;8.94;0.32;10.64;113;886;0
80;134.03;11964.64;8.57;0.32;11.64;35;964;0
80;148.65;9212.08;7.69;0.36;8.02;224;775;0
79.97;50;7888.8;4.75;0.32;12.48;617;382;0
80;50;10310.85;4.61;0.28;17.98;948;51;0
79.97;150;8122.1;7.17;0.38;6.79;291;708;0
79.99;51.13;5354.91;5.25;0.35;8.76;549;450;0
80;147.12;10508;8.29;0.34;9.54;161;838;0
80;50;9322.78;4.64;0.3;15.52;780;218;1
80;50;9179.51;4.64;0.3;15.19;761;238;0
79.97;142.64;7691.19;6.73;0.4;6.42;351;648;0
80;50;10856.32;4.61;0.27;19.42;957;42;0
80;50;10981.28;4.61;0.27;19.75;927;72;0
80;149.96;11061.98;8.68;0.32;10.09;120;879;0
79.93;50;9459.62;4.63;0.29;15.85;789;210;0
80;50;11347.77;4.62;0.27;20.75;849;150;0
80;149.99;11245.14;8.77;0.32;10.29;117;882;0
79.98;50;10016.66;4.61;0.28;17.22;886;112;1
79.98;135.35;11398.5;8.32;0.33;10.92;83;916;0
79.98;149.6;7599.39;6.9;0.4;6.26;343;656;0
80;50;10273;4.61;0.28;17.88;942;57;0
80;149.97;9222.69;7.74;0.36;8.01;226;773;0
80;148.79;10839.46;8.52;0.33;9.87;125;874;0
79.99;50;9734.95;4.62;0.29;16.52;844;155;0
79.97;50;7950.82;4.74;0.32;12.6;630;369;0
80;50;10438.9;4.6;0.28;18.31;972;27;0
80;55.3;5528.77;5.24;0.36;8.44;526;473;0
79.93;58.49;5706.69;5.23;0.36;8.27;509;490;0
79.97;148.88;10186.58;8.19;0.34;9.13;190;809;0
79.78;140.84;10989.6;8.32;0.33;10.25;115;884;0
80;50;9147.97;4.64;0.3;15.12;757;242;0
80;50;10001.52;4.61;0.28;17.18;893;105;1
80;50;11050.14;4.61;0.27;19.94;913;86;0
80;150;9218.01;7.74;0.36;8;227;772;0
80;50;10082.85;4.61;0.28;17.39;907;92;0
80;50;11829.55;4.65;0.26;22.07;751;248;0
80;50;11272.79;4.62;0.27;20.54;866;133;0
79.98;149.82;11370.78;8.83;0.32;10.43;119;880;0
80;50;10132.41;4.61;0.28;17.52;914;85;0
80;53.04;6824.8;4.97;0.34;10.28;524;475;0
79.89;147.96;7724.59;6.91;0.39;6.4;330;669;0
79.99;148.66;10215.83;8.2;0.34;9.17;185;814;0
80;50;10733.76;4.6;0.27;19.09;981;17;1
80;50.03;11158.93;4.61;0.27;20.23;878;121;0
80;149.94;10424.36;8.35;0.34;9.38;166;833;0
79.95;50;7959.67;4.74;0.32;12.62;629;370;0
79.98;149.96;9186.38;7.72;0.36;7.97;228;771;0
79.99;147.63;10215.83;8.16;0.34;9.19;183;816;0
79.99;149.98;6907.39;6.58;0.41;5.59;413;586;0
80;50;7017.69;4.87;0.33;11;545;454;0
80;50;8435.83;4.69;0.31;13.56;691;308;0
79.94;150;10734.59;8.51;0.33;9.72;131;868;0
80;50;11877.35;4.65;0.26;22.2;745;254;0
80;150;11747.77;9.05;0.32;10.83;109;890;0
80;50;7228.1;4.84;0.33;11.33;542;457;0
80;148.35;8289.43;7.2;0.38;6.99;283;716;0
80;50;11657.67;4.63;0.26;21.6;787;212;0
79.99;149.98;8160.11;7.19;0.38;6.83;289;710;0
80;51.27;5040.41;5.34;0.35;8.45;536;463;0
79.99;146.16;8766.07;7.38;0.37;7.54;258;741;0
79.98;50.01;9468.32;4.63;0.29;15.87;800;199;0
79.99;50;10097.33;4.61;0.28;17.43;902;96;1
80;146.22;11310.38;8.67;0.32;10.47;104;895;0
79.98;53.42;5258.81;5.3;0.35;8.4;535;464;0
80;50;10748.07;4.6;0.27;19.13;980;19;0
79.97;149.34;9292.16;7.76;0.36;8.1;219;780;0
80;149.62;9480.06;7.86;0.35;8.31;211;788;0
80;50;9594.22;4.62;0.29;16.17;824;175;0
79.93;56.48;5706.69;5.22;0.36;8.49;515;484;0
80;50;7407.56;4.81;0.33;11.63;552;447;0
80;149.76;9029.47;7.63;0.36;7.79;239;759;1
80;150;11023.09;8.66;0.33;10.05;119;880;0
79.99;149.72;8712.19;7.47;0.37;7.44;258;741;0
80;143.2;11947.96;8.91;0.32;11.27;66;932;1
80;50;10472.12;4.6;0.28;18.4;978;20;1
80;55.95;5978.67;5.15;0.36;8.84;529;470;0
80;145.7;7254.32;6.62;0.41;5.95;391;608;0
80;50;11076.42;4.61;0.27;20.01;908;91;0
80;50;5131.79;5.3;0.35;8.69;550;449;0
79.89;74.81;6540.1;5.22;0.39;7.62;473;526;0
79.87;150;9130.12;7.7;0.36;7.9;229;770;0
80;144.33;11190.71;8.54;0.33;10.39;103;896;0
79.95;145.51;10428.67;8.2;0.34;9.48;167;832;0
79.99;149.61;8157.45;7.18;0.38;6.83;288;711;0
80;149.21;7502.44;6.84;0.4;6.16;353;646;0
80;149.37;10205.25;8.22;0.34;9.14;186;813;0
80;149.96;10806.7;8.55;0.33;9.81;128;871;0
80;50;7455.96;4.8;0.32;11.71;557;442;0
80;50;7674.35;4.77;0.32;12.09;585;414;0
79.99;148.12;7556.18;6.83;0.4;6.23;352;647;0
79.99;50;9914.46;4.61;0.29;16.96;868;131;0
79.92;150;8824.51;7.54;0.37;7.56;251;748;0
80;63.54;6288.42;5.16;0.37;8.36;493;506;0
79.99;149.7;7428.55;6.82;0.4;6.08;359;640;0
80;140.47;10520.5;8.06;0.34;9.71;160;839;0
80;50;11731.83;4.64;0.26;21.8;769;229;1
79.99;146.28;10443.72;8.23;0.34;9.48;167;832;0
79.99;50;11014.33;4.61;0.27;19.84;915;84;0
79.99;50;9578.78;4.63;0.29;16.13;817;182;0
80;149.98;11526.04;8.92;0.32;10.59;116;883;0
79.99;50;8906.19;4.66;0.3;14.57;727;272;0
80;50;10324.44;4.61;0.28;18.01;953;46;0
80;50;8027.99;4.73;0.32;12.75;641;358;0
80;50;8752.03;4.67;0.31;14.23;713;286;0
80;50;10491.41;4.6;0.28;18.45;983;16;0
79.94;149.87;9269.56;7.76;0.36;8.06;219;780;0
80;50;11120.68;4.61;0.27;20.13;898;101;0
79.99;149.89;7718.81;6.97;0.39;6.37;333;666;0
79.99;147.42;7905.96;6.98;0.39;6.59;316;683;0
80;149.61;11172.3;8.72;0.32;10.22;119;880;0
80;50;11516.56;4.63;0.26;21.21;813;185;1
79.99;72.08;6448.59;5.2;0.39;7.75;485;514;0
80;50;8945.56;4.66;0.3;14.66;732;267;0
80;143.72;11535.34;8.7;0.32;10.79;88;911;0
80;149.93;9048.98;7.65;0.36;7.81;236;763;0
80;50;11903.04;4.65;0.26;22.27;741;258;0
80;50;10656.84;4.6;0.27;18.89;993;5;1
79.98;50;7905.12;4.75;0.32;12.51;620;379;0
79.85;50;8918.5;4.67;0.3;14.59;716;283;0
80;50;9186.93;4.64;0.3;15.21;763;236;0
80;144.57;11969.87;8.97;0.32;11.24;74;925;0
80;50;9322.78;4.64;0.3;15.52;780;218;1
79.99;144.54;8224.08;7.05;0.38;6.96;296;703;0
79.94;50;7779.5;4.76;0.32;12.28;598;401;0
79.97;150;11556.5;8.94;0.32;10.63;114;885;0
80;50;9608.28;4.62;0.29;16.21;827;172;0
79.97;55.51;5496.6;5.25;0.36;8.39;523;476;0
80;50;5150.15;5.3;0.35;8.7;551;448;0
80;149.97;11936.01;9.15;0.31;11.03;101;898;0
79.99;149.99;8484.61;7.36;0.38;7.18;270;729;0
79.98;149.06;7419.38;6.79;0.4;6.08;365;634;0
80;50;10173.19;4.61;0.28;17.62;923;76;0
80;50;6917;4.89;0.33;10.85;550;449;0
80;149.9;11643.93;8.99;0.32;10.72;112;887;0
80;147.45;10018.83;8.06;0.34;8.97;205;794;0
80;148.66;10703.41;8.45;0.33;9.72;138;861;0
80;149.89;8508.75;7.37;0.38;7.21;269;730;0
80;50;10457.23;4.6;0.28;18.36;974;24;1
80;149.92;7641.81;6.93;0.39;6.29;340;659;0
80;51.5;5686.38;5.17;0.35;9.06;549;450;0
80;140.34;11205.15;8.4;0.33;10.52;98;901;0
79.94;58.2;5000;5.38;0.37;7.65;501;498;0
80;150;11663.56;9;0.32;10.74;114;885;0
79.99;50.6;6247.35;5.03;0.34;9.83;552;447;0
80;50;11955.58;4.66;0.26;22.41;730;269;0
79.95;55.31;5721.84;5.2;0.36;8.64;529;470;0
80;50;10696.08;4.6;0.27;18.99;986;13;0
79.98;149.99;9996.47;8.14;0.34;8.89;200;799;0
80;137.35;11371.63;8.38;0.33;10.82;87;912;0
80;72.44;5001.97;5.36;0.4;6.43;479;520;0
79.94;53.26;6350.44;5.05;0.35;9.61;522;477;0
80;50;7370.44;4.82;0.33;11.57;550;449;0
80;50;8310.91;4.7;0.31;13.3;681;318;0
80;147.16;10159.48;8.12;0.34;9.13;190;809;0
79.97;50;7636.42;4.78;0.32;12.02;578;421;0
80;147.96;11171.12;8.66;0.32;10.26;113;886;0
79.96;149.67;8922.95;7.58;0.37;7.67;246;753;0
80;148.2;11093.37;8.63;0.33;10.17;113;886;0
80;149.89;10222.93;8.25;0.34;9.15;186;813;0
80;50;11034.21;4.61;0.27;19.9;920;79;0
80;149.25;7990.49;7.08;0.39;6.66;302;697;0
79.99;149.97;8595.23;7.42;0.37;7.31;262;737;0
80;149.61;7826.9;7.01;0.39;6.49;311;688;0
80;50.87;6241.5;5.04;0.34;9.79;549;450;0
79.98;50;6295.99;5.01;0.34;9.98;561;438;0
79.99;50;10097.33;4.61;0.28;17.43;902;96;1
80;50;6116.59;5.05;0.34;9.75;562;437;0
79.92;134.93;5101.58;5.68;0.44;4.39;468;531;0
80;136.88;11131.1;8.24;0.33;10.55;105;894;0
80;50;7627.19;4.78;0.32;12.01;578;421;0
80;50;10142.79;4.61;0.28;17.54;919;80;0
80;50;10078.83;4.61;0.28;17.38;906;93;0
80;50;10300.34;4.61;0.28;17.95;946;53;0
80;149.56;7419.46;6.81;0.4;6.08;363;636;0
80;150;11912.17;9.14;0.31;11;102;897;0
80;52.38;5297;5.28;0.35;8.56;539;460;0
80;50;11455.41;4.62;0.26;21.04;830;169;0
80;139.62;11399;8.48;0.33;10.77;84;915;0
79.94;150;7684.89;6.95;0.39;6.34;332;667;0
79.95;147.95;7314.45;6.71;0.4;5.99;380;619;0
80;50;7763.84;4.76;0.32;12.25;598;401;0
80;50;10062.54;4.61;0.28;17.34;901;98;0
79.92;50;5377.6;5.24;0.35;8.92;561;438;0
79.9;53.92;5000;5.37;0.36;8.11;517;482;0
80;148.48;8392.75;7.26;0.38;7.1;274;725;0
80;149.41;10913.61;8.58;0.33;9.94;122;877;0
80;50;8777.73;4.67;0.3;14.29;715;284;0
80;149.98;7616.59;6.92;0.4;6.27;341;658;0
80;50;9430.51;4.63;0.29;15.78;798;200;1
80;147.03;11165.08;8.63;0.33;10.28;108;891;0
79.96;58.65;5494.63;5.27;0.37;8.04;506;493;0
79.95;143.53;10428.67;8.13;0.34;9.53;166;833;0
80;150;11188.75;8.74;0.32;10.23;122;877;0
80;50;10184.77;4.61;0.28;17.65;924;74;1
80;150;10466.76;8.37;0.33;9.42;163;836;0
80;149.45;9963.12;8.1;0.34;8.86;207;792;0
80;148.55;7750.55;6.94;0.39;6.42;332;667;0
79.94;148.8;7287.26;6.73;0.4;5.96;381;618;0
80;50;11907.33;4.65;0.26;22.28;740;259;0
79.99;50;6544.81;4.96;0.34;10.31;564;435;0
80;50;10529.92;4.6;0.28;18.55;990;9;0
79.78;148.96;7250.25;6.72;0.4;5.92;383;616;0
80;142.47;11836.94;8.82;0.32;11.17;71;928;0
79.96;50;8556.2;4.69;0.31;13.81;698;301;0
79.94;50;6225.29;5.03;0.34;9.89;561;438;0
79.98;65.01;6481.46;5.16;0.37;8.43;486;513;0
80;50;8045.21;4.73;0.32;12.78;646;353;0
80;50;8676.05;4.67;0.31;14.06;708;291;0
80;50;9674.29;4.62;0.29;16.37;836;163;0
79.97;149.59;7553.81;6.88;0.4;6.21;348;650;1
80;50;11804;4.64;0.26;22;756;243;0
80;150;11294.55;8.8;0.32;10.34;118;881;0
80;50;9789.93;4.62;0.29;16.65;853;146;0
80;67.77;5000;5.37;0.39;6.78;490;509;0
80;50;10230.79;4.61;0.28;17.77;930;68;1
80;50;9590.02;4.62;0.29;16.16;820;179;0
80;50;9343.05;4.63;0.3;15.57;783;215;1
80;50;8977.48;4.65;0.3;14.73;736;263;0
80;50;8015.47;4.73;0.32;12.72;639;360;0
79.98;137.75;11731.52;8.58;0.32;11.22;55;944;0
79.98;144;11320.76;8.6;0.32;10.54;92;907;0
80;50;10457.23;4.6;0.28;18.36;974;24;1
80;50;9165.93;4.64;0.3;15.16;758;240;1
80;50;8173.55;4.72;0.31;13.03;665;334;0
79.95;50.06;7837.18;4.76;0.32;12.38;605;394;0
79.98;50;10940.91;4.61;0.27;19.64;922;77;0
80;54.3;5837.8;5.17;0.35;8.88;536;463;0
80;143.88;10571.28;8.21;0.34;9.69;157;842;0
79.98;131.6;11924.17;8.45;0.32;11.7;36;963;0
80;50;10540.17;4.6;0.28;18.58;992;7;0
80;50.03;5593.96;5.18;0.34;9.15;560;439;0
80;50;10390.04;4.61;0.28;18.18;962;37;0
80;50;10563.48;4.6;0.28;18.64;995;4;0
79.99;150;9268.98;7.76;0.36;8.06;220;779;0
79.92;150;7819.76;7.02;0.39;6.48;312;687;0
80;50;9279.46;4.64;0.3;15.42;775;223;1
80;50;10676.63;4.6;0.27;18.94;991;8;0
80;50;9933.39;4.61;0.29;17.01;874;125;0
80;149.83;9209.03;7.73;0.36;8;227;771;1
80;149.52;10325.01;8.28;0.34;9.27;180;819;0
80;149.89;10543.33;8.41;0.33;9.51;156;843;0
79.99;53.15;5946.6;5.13;0.35;9.14;534;465;0
80;50;10472.12;4.6;0.28;18.4;978;20;1
80;50;11585.44;4.63;0.26;21.4;802;197;0
80;50;11333.93;4.62;0.27;20.71;852;147;0
80;50;8743.38;4.67;0.31;14.21;712;287;0
79.99;50;11393.07;4.62;0.26;20.87;838;161;0
79.95;146.07;8006.58;6.99;0.39;6.71;312;687;0
79.96;51.69;5685.12;5.18;0.35;9.03;547;452;0
79.97;50.37;5034.22;5.34;0.35;8.55;540;459;0
80;143.43;11168.36;8.5;0.33;10.39;103;896;0
80;146.19;10905.03;8.46;0.33;10.01;118;881;0
80;50;11043.76;4.61;0.27;19.92;916;83;0
80;50;9165.93;4.64;0.3;15.16;758;240;1
80;50;11161.77;4.61;0.27;20.24;892;107;0
80;149.84;10599.19;8.43;0.33;9.58;149;850;0
80;131.72;12000;8.5;0.32;11.78;36;963;0
80;50;11679.65;4.64;0.26;21.66;782;217;0
80;50;8988.18;4.65;0.3;14.75;739;260;0
80;150;10343.96;8.31;0.34;9.29;178;821;0
80;50;10408.58;4.6;0.28;18.23;967;32;0
80;138.85;11550.41;8.53;0.32;10.97;71;928;0
80;50.01;7670.33;4.77;0.32;12.08;584;415;0
80;149.61;9329.7;7.78;0.36;8.14;218;781;0
79.99;50;8861.51;4.66;0.3;14.47;720;279;0
79.99;50;8578.27;4.68;0.31;13.86;702;297;0
80;50;8645.84;4.68;0.31;14;705;294;0
80;145.19;5000;5.84;0.44;4.23;471;528;0
80;50;11780.74;4.64;0.26;21.93;762;237;0
80;139.46;8658.48;7.11;0.38;7.52;274;725;0
80;50;8735.94;4.67;0.31;14.19;711;288;0
80;50;10048.62;4.61;0.28;17.3;899;100;0
79.99;147.78;10215.83;8.17;0.34;9.19;184;815;0
80;149.43;8357.4;7.27;0.38;7.05;275;724;0
79.98;149.18;8805.25;7.5;0.37;7.55;252;747;0
80;50;9123.61;4.65;0.3;15.06;752;247;0
80;50;10906.11;4.61;0.27;19.55;944;55;0
80;149.98;10822.49;8.55;0.33;9.82;127;872;0
80;50;11460.68;4.62;0.26;21.06;829;170;0
79.99;50;8147.51;4.72;0.31;12.98;662;337;0
80;149.98;7525.11;6.87;0.4;6.18;350;649;0
80;50.03;9627.63;4.62;0.29;16.25;822;176;1
80;50;11530.17;4.63;0.26;21.25;811;188;0
80;149.68;9980.67;8.12;0.34;8.88;204;795;0
80;50;9343.05;4.63;0.3;15.57;783;215;1
80;50;11516.56;4.63;0.26;21.21;813;185;1
80;149.49;9015.55;7.62;0.36;7.78;243;756;0
79.99;149.18;7383.38;6.78;0.4;6.05;368;631;0
79.99;50;10702.91;4.6;0.27;19.01;965;33;1
80;50;10124.78;4.61;0.28;17.5;912;87;0
79.99;149.98;9239.68;7.75;0.36;8.03;222;777;0
80;147.39;7199.73;6.64;0.41;5.88;392;607;0
80;146.64;7770.61;6.89;0.39;6.46;327;672;0
80;50;8232.18;4.71;0.31;13.15;670;329;0
80;149.99;9090.96;7.67;0.36;7.86;235;764;0
80;50;9230.36;4.64;0.3;15.31;766;233;0
80;50;8138.77;4.72;0.31;12.96;660;339;0
79.98;60.31;6125.73;5.16;0.37;8.52;499;500;0
79.92;149.99;11851.43;9.11;0.31;10.94;106;893;0
80;148.08;11722.16;8.96;0.32;10.86;102;897;0
80;149.96;10546.54;8.41;0.33;9.52;155;844;0
79.98;52.03;6820.43;4.95;0.34;10.42;537;462;0
80;50;10862.75;4.61;0.27;19.44;955;44;0
80;51.25;6612.49;4.97;0.34;10.23;547;452;0
80;50;11731.83;4.64;0.26;21.8;769;229;1
79.97;149.59;7553.81;6.88;0.4;6.21;348;650;1
80;149.95;10394;8.33;0.34;9.34;169;830;0
79.99;149.75;11107.2;8.69;0.32;10.15;119;880;0
80;139.63;11962.54;8.78;0.32;11.42;52;947;0
79.96;147.91;7623.3;6.86;0.4;6.3;345;654;0
79.99;149.97;8570.02;7.4;0.37;7.28;265;734;0
80;145.22;10934.75;8.44;0.33;10.07;116;883;0
80;50;10294.48;4.61;0.28;17.93;943;56;0
79.99;149.89;11960.78;9.16;0.31;11.06;99;900;0
80;50;9759.18;4.62;0.29;16.58;847;152;0
80;50.29;5000;5.34;0.35;8.53;541;458;0
80;141.17;11272.3;8.47;0.33;10.58;93;906;0
80;149.92;7492.4;6.85;0.4;6.15;354;645;0
79.98;146.43;11839.57;8.97;0.32;11.04;88;911;0
79.99;145.23;10471.01;8.21;0.34;9.54;163;836;0
79.99;50;10569.28;4.6;0.28;18.65;977;22;0
79.79;149.96;7776.9;7.01;0.39;6.43;316;683;0
79.94;145.36;11538.13;8.76;0.32;10.74;93;906;0
80;149.45;10232.78;8.24;0.34;9.17;184;815;0
80;147;8240.18;7.14;0.38;6.95;288;711;0
79.97;50;8341.98;4.7;0.31;13.37;683;316;0
80;50;8541.91;4.68;0.31;13.78;700;299;0
80;64.7;6163.04;5.19;0.38;8.11;498;501;0
80;148.85;7349.61;6.75;0.4;6.02;373;626;0
79.98;149.86;9948.78;8.11;0.34;8.84;207;792;0
80;147.7;11730.67;8.95;0.32;10.88;98;901;0
80;149.89;8062.36;7.14;0.39;6.73;293;706;0
80;50;9028.2;4.65;0.3;14.84;743;256;0
80;50;9039.32;4.65;0.3;14.87;744;255;0
79.97;149.7;7770.61;6.99;0.39;6.43;322;677;0
79.99;149.89;10769.11;8.52;0.33;9.77;129;870;0
79.99;55.9;6436.16;5.07;0.35;9.39;507;492;0
79.99;149.56;9473.54;7.86;0.35;8.3;212;787;0
80;149.97;7791.29;7;0.39;6.45;317;682;0
80;149.43;8983.7;7.6;0.37;7.75;245;754;0
79.99;150;8223.44;7.22;0.38;6.9;286;713;0
80;149.59;7788.38;6.99;0.39;6.45;318;681;0
80;149.94;7038.63;6.64;0.41;5.71;402;597;0
80;50;7751.91;4.76;0.32;12.23;595;404;0
79.97;149.7;10336.23;8.3;0.34;9.28;177;822;0
79.97;50;11491.88;4.63;0.26;21.14;812;187;0
79.98;149.67;8194;7.2;0.38;6.87;287;712;0
79.95;50.09;10409.92;4.61;0.28;18.21;879;120;0
80;50;8454.38;4.69;0.31;13.6;693;306;0
80;146.27;7622.07;6.81;0.4;6.31;351;648;0
80;149.72;8597.62;7.41;0.37;7.31;261;738;0
79.98;149.98;9419.21;7.84;0.36;8.23;217;782;0
80;150;7698.92;6.96;0.39;6.35;332;667;0
80;50;9763.12;4.62;0.29;16.59;848;151;0
80;50;10184.77;4.61;0.28;17.65;924;74;1
80;50;11171.57;4.61;0.27;20.27;890;108;1
79.98;52.29;5321.17;5.27;0.35;8.59;540;459;0
79.99;144.02;8110.15;6.98;0.39;6.85;307;692;0
79.98;141.46;10439.58;8.06;0.34;9.59;164;835;0
80;50;9279.46;4.64;0.3;15.42;775;223;1
79.98;142;8277.84;7;0.39;7.05;298;701;0
80;64.27;5000;5.38;0.38;7.08;498;501;0
79.99;58.43;5369.42;5.3;0.37;7.95;510;489;0
80;144.59;12000;8.99;0.32;11.28;68;931;0
79.98;149.91;8849.58;7.55;0.37;7.59;250;749;0
80;146.83;10393.02;8.22;0.34;9.41;168;831;0
79.99;141.55;10720.41;8.2;0.34;9.92;144;855;0
80;149.45;9068.77;7.64;0.36;7.84;236;763;0
80;147.45;11988.35;9.09;0.31;11.17;85;914;0
79.98;132.61;11518.51;8.28;0.33;11.17;74;925;0
79.99;50;7987.33;4.74;0.32;12.67;633;366;0
79.99;150;9246.71;7.75;0.36;8.04;221;778;0
80;52.41;5932.45;5.13;0.35;9.22;535;464;0
79.96;149.68;8895.1;7.56;0.37;7.64;248;751;0
80;50;8477.55;4.69;0.31;13.65;694;305;0
79.97;55.68;6408.42;5.07;0.35;9.38;509;490;0
80;50;11308.07;4.62;0.27;20.64;856;143;0
79.98;149.21;8479.78;7.33;0.38;7.19;271;728;0
79.92;149.92;8998.06;7.63;0.36;7.76;241;758;0
79.94;145.34;8214.73;7.07;0.38;6.94;294;705;0
80;50;11261.78;4.61;0.27;20.51;867;132;0
80;138.38;7924.7;6.71;0.39;6.72;340;659;0
79.97;51.63;5711.9;5.17;0.35;9.07;547;452;0
80;50;8396.07;4.7;0.31;13.48;689;310;0
80;147.09;7781.01;6.91;0.39;6.46;326;673;0
79.99;149.98;7489.08;6.85;0.4;6.14;353;646;0
80;144.9;8277.84;7.09;0.38;7.02;290;709;0
80;149.7;10256.74;8.26;0.34;9.19;182;817;0
80;147.71;8675.36;7.38;0.37;7.42;260;739;0
80;50;11589.84;4.63;0.26;21.41;801;198;0
80;149.53;7301.25;6.75;0.4;5.96;378;621;0
79.99;142.23;7814.13;6.78;0.39;6.55;337;662;0
79.98;50;10744.81;4.61;0.27;19.12;951;48;0
80;126.65;5149.71;5.56;0.44;4.53;479;520;0
80;50;7872.34;4.75;0.32;12.45;615;384;0
80;50;8235.22;4.71;0.31;13.15;671;328;0
80;50;11197.06;4.61;0.27;20.34;882;117;0
79.91;150;9106.39;7.69;0.36;7.88;232;767;0
80;146.45;7957.95;6.98;0.39;6.65;318;681;0
80;50;8923.82;4.66;0.3;14.61;729;270;0
79.98;146.52;8588.83;7.3;0.38;7.34;265;734;0
80;146.83;8103.86;7.06;0.39;6.81;300;699;0
80;149.86;10756.25;8.52;0.33;9.75;130;869;0
79.94;148.77;11417;8.82;0.32;10.51;111;888;0
80;50;11808.78;4.64;0.26;22.01;754;245;0
80;144.03;11205.15;8.54;0.33;10.41;102;897;0
80;149.76;9029.47;7.63;0.36;7.79;239;759;1
79.99;149.96;7788.38;7;0.39;6.44;318;681;0
80;50;10066.4;4.61;0.28;17.35;904;95;0
80;50;6133.14;5.05;0.34;9.77;562;437;0
80;149.98;11538.13;8.93;0.32;10.61;114;885;0
79.97;50;11101.7;4.61;0.27;20.08;888;111;0
80;147.38;11602.29;8.87;0.32;10.75;104;895;0
79.95;50;7219.51;4.84;0.33;11.32;542;457;0
80;50;9607.64;4.62;0.29;16.2;826;173;0
79.95;150;11409.71;8.86;0.32;10.47;119;880;0
80;149.9;7664.04;6.94;0.39;6.32;337;662;0
79.98;58.55;6647.32;5.07;0.36;9.34;492;507;0
80;50;10943.7;4.61;0.27;19.65;938;61;0
80;149.99;9098.61;7.68;0.36;7.87;233;766;0
80;148.88;9209.03;7.7;0.36;8.01;225;774;0
80;50;7740.66;4.77;0.32;12.21;593;406;0
80;140.39;7599.56;6.62;0.4;6.35;365;634;0
80;145.15;12000;9.01;0.32;11.26;71;927;1
80;50.01;11964.51;4.66;0.26;22.43;728;271;0
80;137.52;11942.63;8.69;0.32;11.47;43;956;0
80;50;7719.52;4.77;0.32;12.17;591;408;0
80;145.5;8980.14;7.47;0.37;7.8;240;759;0
80;149.97;11965.67;9.17;0.31;11.06;99;900;0
80;149.28;7729.55;6.95;0.39;6.39;332;667;0
80;50;10242.18;4.61;0.28;17.8;936;63;0
80;50;8789.92;4.67;0.3;14.31;717;282;0
80;50;11211.47;4.61;0.27;20.38;875;123;1
79.99;50;11258.91;4.62;0.27;20.51;865;134;0
79.99;50;8884.61;4.66;0.3;14.52;725;274;0
79.95;50;8405.89;4.7;0.31;13.5;687;312;0
79.99;50;7840.56;4.75;0.32;12.39;609;390;0
79.98;149.67;10039.95;8.15;0.34;8.95;197;802;0
80;50;10362.73;4.61;0.28;18.11;958;40;1
79.99;149.45;9025.22;7.62;0.36;7.79;242;757;0
80;145.77;10609.94;8.3;0.34;9.68;152;847;0
80;149.74;7886.34;7.04;0.39;6.55;310;689;0
80;50;10318.7;4.61;0.28;18;952;47;0
80;50;5114.08;5.31;0.35;8.67;550;449;0
80;139.32;7957.24;6.76;0.39;6.74;333;666;0
79.94;146.11;10215.83;8.11;0.34;9.22;183;816;0
80;149.97;9346.06;7.8;0.36;8.15;215;783;1
80;149.83;9209.03;7.73;0.36;8;227;771;1
79.99;145.46;8558.97;7.25;0.38;7.32;264;735;0
80;50;11342.27;4.62;0.27;20.73;850;149;0
80;50;8127.26;4.72;0.32;12.94;659;340;0
80;50;11382.6;4.62;0.26;20.84;842;157;0
80;149.86;11077.04;8.68;0.32;10.11;120;879;0
79.99;149.08;10952.64;8.59;0.33;9.99;120;879;0
80;50;8454.38;4.69;0.31;13.6;692;307;0
