speed;rate;vol;wear;rough;cost;victories;defeats;draws
79.99;85.66;5000;49.89;0.68;6.4;893;106;0
75.52;50;5000;52.16;0.54;9.4;181;818;0
79.36;150;5000;55.08;0.82;4.87;29;970;0
76.33;61.72;5000;51.28;0.6;8.09;450;549;0
68.65;55.42;5000.02;51.24;0.58;8.45;457;542;0
79.99;93.18;5000;49.62;0.69;6.02;946;53;0
71.78;50.12;5000;51.85;0.54;9.22;231;768;0
68.03;54.12;5000.09;51.31;0.57;8.58;432;567;0
79.93;82.54;5000;50.04;0.67;6.58;859;140;0
78.35;65.28;5000;51.14;0.61;7.83;500;499;0
79.85;50;5000;52.53;0.53;9.59;133;866;0
71.8;54.08;5000;51.55;0.57;8.73;336;663;0
75.66;62.57;5000;51.15;0.6;7.98;496;503;0
80;110.22;5000;49.72;0.73;5.4;922;77;0
77.68;50;5000.01;52.35;0.53;9.5;153;845;1
71.46;65.32;5000;50.66;0.62;7.55;672;327;0
79.94;69.45;5000.02;50.93;0.62;7.53;587;412;0
79.98;81.96;5000;50.07;0.66;6.62;849;150;0
73.05;51.43;5000;51.85;0.55;9.11;232;767;0
79.8;76.15;5000;50.42;0.65;7;748;251;0
67.3;54.6;5000.09;51.24;0.58;8.49;455;544;0
79.96;140.7;5000;52.91;0.8;4.91;110;889;0
76.28;66.17;5000.04;50.91;0.62;7.66;593;406;0
78.85;70.06;5000.01;50.8;0.63;7.43;633;366;0
76.61;64.35;5000;51.08;0.61;7.85;521;478;0
70.61;52.13;5000;51.62;0.56;8.92;313;686;0
71.27;56.97;5000;51.29;0.58;8.38;445;554;0
79.98;134.9;5000;51.95;0.78;4.96;215;784;0
79.08;69.43;5000.01;50.87;0.62;7.49;610;389;0
70.61;50;5000;51.78;0.54;9.18;257;742;0
79.97;109.39;5000.01;49.69;0.73;5.43;929;70;0
79.79;90.1;5000;49.7;0.69;6.16;925;74;0
72.71;67.68;5000;50.55;0.63;7.39;698;301;0
79.99;129.43;5000;51.21;0.77;5.02;475;523;1
76.33;61.8;5000;51.27;0.6;8.08;452;547;0
78.6;65.14;5000;51.18;0.61;7.85;484;515;0
73.81;58.31;5000.04;51.36;0.58;8.34;409;590;0
72.37;56.5;5000;51.4;0.58;8.48;396;603;0
79.87;72.89;5000;50.66;0.63;7.25;678;321;0
72.38;50;5000;51.91;0.54;9.26;221;778;0
68.13;53.78;5000.01;51.34;0.57;8.62;418;581;0
79.92;73.65;5000;50.61;0.64;7.19;693;306;0
72.84;58.08;5000;51.31;0.58;8.32;440;559;0
79.35;73.81;5000;50.56;0.64;7.15;709;290;0
73.26;53.68;5000;51.69;0.56;8.84;291;708;0
64.78;50;5000.01;51.45;0.56;8.95;362;637;0
79.9;119.98;5000;50.28;0.75;5.17;792;207;0
69.39;50.02;5000;51.69;0.55;9.13;291;708;0
70.56;58.91;5000.01;51.09;0.59;8.14;515;484;0
76.7;59.99;5000;51.45;0.59;8.28;375;624;0
71.67;61.36;5000;50.97;0.6;7.94;569;430;0
76.83;50;5000;52.27;0.53;9.46;164;834;1
68.65;51.17;5000.01;51.56;0.56;8.95;332;667;0
71.28;54.7;5000;51.47;0.57;8.64;369;630;0
72.45;55.82;5000.01;51.46;0.57;8.56;371;628;0
79.89;128.31;5000;51.09;0.77;5.03;515;484;0
79.89;81.95;5000;50.07;0.66;6.62;851;148;0
79.98;120.21;5000;50.29;0.75;5.17;789;210;0
79.98;119.75;5000;50.26;0.75;5.18;801;198;0
72.01;52.11;5000;51.72;0.55;8.98;278;721;0
78.65;50;5000;52.43;0.53;9.54;145;854;0
79.97;127.98;5000;51.04;0.77;5.04;537;462;0
78.61;66.84;5000;51.04;0.61;7.7;538;461;0
72.85;52.85;5000;51.73;0.56;8.92;278;721;0
75.74;60.4;5000;51.34;0.59;8.2;420;579;0
79.87;133.78;5000;51.81;0.78;4.97;244;755;0
71.94;52.13;5000.01;51.71;0.55;8.97;279;720;0
76.02;61.09;5000;51.3;0.59;8.14;442;557;0
72.03;50;5000;51.88;0.54;9.24;224;774;1
79.97;132.2;5000;51.57;0.78;4.98;328;671;0
78.85;66.87;5000;51.05;0.61;7.71;531;468;0
79.98;140.91;5000;52.94;0.8;4.91;107;892;0
79.97;82.88;5000;50.02;0.67;6.56;864;135;0
72.79;55.07;5000;51.55;0.57;8.66;337;662;0
79.92;77.26;5000;50.36;0.65;6.93;767;232;0
79.77;130.11;5000;51.33;0.77;5.01;425;574;0
79.91;83.16;5000;50;0.67;6.54;868;131;0
79.49;120.51;5000;50.37;0.76;5.15;760;239;0
79.93;83.79;5000;49.97;0.67;6.51;872;127;0
72.92;50;5000;51.95;0.54;9.28;213;785;1
79.89;140.08;5000;52.81;0.8;4.91;116;883;0
73.71;59.96;5000.07;51.22;0.59;8.16;472;527;0
78.93;66.35;5000.01;51.1;0.61;7.76;513;486;0
71.58;59.77;5000.01;51.08;0.6;8.09;517;482;0
73.92;58.84;5000.03;51.33;0.59;8.29;430;569;0
78.18;71.2;5000.04;50.66;0.63;7.31;678;321;0
73.68;50;5000;52.01;0.54;9.32;202;796;1
78.69;67.8;5000;50.97;0.62;7.62;569;430;0
80;85.32;5000;49.9;0.67;6.42;889;110;0
74.21;61.03;5000;51.17;0.6;8.07;491;508;0
79.96;110.47;5000;49.73;0.73;5.4;920;79;0
78.74;84.4;5000;49.88;0.67;6.43;891;108;0
71.38;51.37;5000.02;51.73;0.55;9.04;273;726;0
72.17;53.14;5000;51.65;0.56;8.86;301;698;0
69.8;56.95;5000;51.19;0.59;8.33;479;520;0
79.94;113.16;5000.01;49.85;0.74;5.33;898;101;0
79.97;80.13;5000.01;50.18;0.66;6.74;822;177;0
79.99;134.72;5000;51.92;0.78;4.96;219;780;0
70.89;50;5000;51.8;0.54;9.2;248;751;0
78.62;93.81;5000;49.57;0.7;5.95;960;39;0
80;140.91;5000;52.93;0.8;4.91;108;891;0
79.87;76.1;5000;50.43;0.65;7.01;744;255;0
78.85;98.55;5000;49.53;0.71;5.76;994;5;0
79.99;140.24;5000;52.81;0.8;4.91;117;882;0
79.94;72.36;5000;50.71;0.63;7.29;663;335;1
72.92;50;5000;51.95;0.54;9.28;213;785;1
79.98;137.16;5000.01;52.3;0.79;4.93;160;839;0
71.84;52.4;5000;51.69;0.56;8.94;296;703;0
80;121.57;5000;50.4;0.76;5.14;756;243;0
79.99;127.86;5000;51.02;0.77;5.04;543;456;0
77.15;65.84;5000;51;0.61;7.73;551;448;0
80;111.36;5000;49.76;0.73;5.37;916;83;0
74.82;59.7;5000.01;51.33;0.59;8.24;430;569;0
71.86;51.16;5000;51.78;0.55;9.09;253;746;0
78.96;70.82;5000;50.75;0.63;7.37;647;352;0
76.83;50;5000;52.27;0.53;9.46;164;834;1
75.28;64.62;5000.13;50.96;0.61;7.77;577;422;0
67.14;51.66;5000.01;51.44;0.56;8.83;378;621;0
73.63;58.03;5000;51.37;0.58;8.36;407;592;0
71.85;70.65;5000;50.31;0.64;7.11;768;231;0
73.77;54.07;5000;51.7;0.56;8.82;288;711;0
79.97;91.92;5000;49.65;0.69;6.08;939;60;0
79.69;76.47;5000;50.39;0.65;6.97;758;241;0
72.06;51.4;5000;51.78;0.55;9.07;255;744;0
78.65;50;5000;52.43;0.53;9.54;144;855;0
80;81.2;5000;50.12;0.66;6.67;838;160;1
78.39;78.77;5000;50.16;0.66;6.76;821;178;0
73.13;59.95;5000;51.18;0.59;8.14;486;513;0
71.84;50;5000;51.87;0.54;9.24;228;771;0
73.84;66.1;5000.01;50.74;0.62;7.57;649;350;0
79.89;119.45;5000;50.24;0.75;5.18;805;194;0
71.67;50.32;5000;51.83;0.54;9.19;237;762;0
80;126.98;5000;50.92;0.77;5.05;588;411;0
79.99;77.75;5000.01;50.33;0.65;6.9;779;220;0
79.98;115.87;5000;49.99;0.74;5.26;869;130;0
66.95;51.34;5001.07;51.46;0.56;8.87;364;635;0
73.68;50;5000;52.01;0.54;9.32;202;796;1
78.24;76.68;5000;50.28;0.65;6.9;792;207;0
80;133.32;5000;51.71;0.78;4.97;280;719;0
71.38;51.72;5000.01;51.7;0.55;9;285;714;0
79.99;84.8;5000.02;49.93;0.67;6.45;878;121;0
79.99;99.89;5000.02;49.54;0.71;5.74;993;6;0
79.89;79.92;5000;50.19;0.66;6.75;821;178;0
79.95;79.71;5000;50.2;0.66;6.76;818;181;0
79.9;94.56;5000;49.59;0.7;5.96;958;41;0
78.41;50;5000.01;52.41;0.53;9.53;147;852;0
73.58;54.08;5000;51.69;0.56;8.81;293;706;0
69.08;52.53;5001.06;51.5;0.56;8.81;357;642;0
80;81.62;5000;50.09;0.66;6.64;845;154;0
79.01;69.45;5000;50.86;0.62;7.49;613;386;0
79.99;111.81;5000.01;49.78;0.74;5.36;912;87;0
70.42;57.28;5000.02;51.21;0.59;8.31;476;523;0
75.65;62.05;5000.01;51.2;0.6;8.03;483;516;0
79.99;135.14;5000;51.98;0.78;4.95;209;790;0
79.98;122.94;5000;50.52;0.76;5.12;715;283;1
73.29;56.09;5000.01;51.5;0.57;8.56;357;642;0
79.89;70.69;5000;50.83;0.63;7.42;623;376;0
78.89;150;5000;55.28;0.83;4.87;17;981;1
80;91.77;5000;49.66;0.69;6.09;937;62;0
76.38;65.43;5000.01;50.98;0.61;7.74;565;434;0
73.84;65.14;5000;50.81;0.62;7.66;626;373;0
79.95;76.1;5000;50.44;0.65;7.01;741;258;0
80;93.92;5000;49.6;0.7;5.99;953;46;0
79.9;112.21;5000.01;49.8;0.74;5.35;907;92;0
79.94;78.88;5000;50.25;0.66;6.82;801;198;0
72.31;55.01;5000.21;51.52;0.57;8.65;352;647;0
79;74.25;5000;50.5;0.64;7.11;723;276;0
73.55;54.93;5000;51.62;0.57;8.71;312;687;0
72.12;57.12;5000;51.33;0.58;8.4;424;575;0
73.24;60.86;5000.03;51.11;0.6;8.05;509;490;0
80;75.68;5000;50.47;0.64;7.04;732;267;0
79.87;125.31;5000;50.77;0.76;5.08;639;360;0
79.98;79.23;5000;50.23;0.66;6.79;807;192;0
72.64;56.97;5000;51.38;0.58;8.44;402;597;0
80;104.47;5000.01;49.57;0.72;5.58;965;34;0
67.46;50.01;5000;51.57;0.55;9.05;323;676;0
73.05;50;5000;51.96;0.54;9.29;211;788;0
70.49;53.48;5000.01;51.51;0.56;8.75;355;644;0
71.08;50.32;5000;51.79;0.55;9.16;252;747;0
79.1;68.59;5000;50.94;0.62;7.57;585;414;0
74.79;63.7;5000.02;51;0.61;7.83;556;443;0
72.16;65.06;5000;50.71;0.62;7.6;656;343;0
76.29;50;5000;52.23;0.53;9.43;170;828;1
70.32;59.86;5000.05;51;0.6;8.04;547;452;0
70.78;50;5000;51.79;0.54;9.19;251;748;0
79.83;72.07;5000;50.72;0.63;7.31;658;341;0
73.81;57.25;5000;51.45;0.58;8.46;376;623;0
80;109.98;5000.01;49.71;0.73;5.41;924;75;0
77.54;86.24;5000.01;49.75;0.68;6.28;915;84;0
72.37;57.33;5000.01;51.33;0.58;8.39;422;577;0
79.97;80.5;5000.02;50.16;0.66;6.71;825;174;0
79.86;121.48;5000;50.41;0.76;5.14;752;247;0
71.62;54.48;5000.04;51.51;0.57;8.68;354;645;0
79.74;70.32;5000;50.85;0.63;7.45;616;383;0
75.81;62.74;5000;51.15;0.6;7.97;496;502;1
72.29;52.38;5000;51.72;0.55;8.96;277;722;0
79.95;122.67;5000;50.5;0.76;5.12;720;279;0
79.63;75.13;5000.02;50.48;0.64;7.07;728;271;0
79.9;76.68;5000;50.39;0.65;6.97;757;242;0
77.32;66.75;5000;50.94;0.62;7.65;581;418;0
79.93;124.36;5000;50.66;0.76;5.09;676;323;0
71.85;52.16;5000;51.7;0.55;8.97;284;715;0
79.97;95.07;5000.01;49.58;0.7;5.94;962;37;0
79.98;133.01;5000;51.67;0.78;4.98;295;704;0
78.75;71.11;5000.01;50.71;0.63;7.34;661;338;0
79.74;75.13;5000;50.49;0.64;7.07;725;274;0
72.98;51.6;5000;51.83;0.55;9.08;236;763;0
79.88;76.27;5000;50.42;0.65;6.99;748;251;0
79.99;68.82;5000;50.99;0.62;7.58;562;437;0
71.79;50.85;5000.01;51.8;0.55;9.13;246;753;0
79.74;71.13;5000;50.79;0.63;7.38;636;363;0
79.76;83.91;5000;49.96;0.67;6.49;875;124;0
71.67;53.49;5000.34;51.59;0.56;8.8;322;677;0
79.99;125.01;5000;50.72;0.76;5.08;659;340;0
72.27;60.81;5000;51.05;0.6;8.02;535;464;0
69.91;58.89;5000;51.05;0.6;8.12;531;468;0
69.97;55.03;5000.08;51.35;0.57;8.55;413;586;0
72.34;52.15;5000.01;51.74;0.55;8.99;267;732;0
79.95;71.68;5000.01;50.76;0.63;7.34;641;358;0
79.99;70.89;5000.01;50.83;0.63;7.41;624;375;0
71.78;57.45;5000;51.28;0.58;8.35;446;553;0
80;69.54;5000;50.93;0.62;7.52;588;411;0
72.02;58.57;5000;51.21;0.59;8.24;474;525;0
70.96;50;5000;51.8;0.54;9.2;245;754;0
71.67;53.59;5000.34;51.58;0.56;8.79;323;675;1
71.28;57;5000;51.28;0.58;8.38;446;553;0
78.37;67.83;5000;50.94;0.62;7.6;583;416;0
79.5;70;5000;50.86;0.62;7.46;613;386;0
79.96;90.67;5000;49.69;0.69;6.14;929;70;0
76.18;50.01;5000;52.22;0.54;9.43;172;827;0
72.59;52.38;5000;51.75;0.55;8.97;266;733;0
78.82;73.62;5000;50.53;0.64;7.15;715;284;0
77.04;65.7;5000;51.01;0.61;7.74;550;449;0
79.8;74.35;5000.07;50.55;0.64;7.13;710;289;0
71.09;53.73;5000;51.53;0.56;8.74;344;655;0
79.55;75.38;5000;50.46;0.64;7.05;736;263;0
77.04;50;5000;52.29;0.53;9.47;161;838;0
79.99;88.02;5000;49.78;0.68;6.27;912;87;0
73.84;58.26;5000.03;51.37;0.58;8.35;408;591;0
79.99;114.12;5000;49.89;0.74;5.3;889;109;1
79.94;78.17;5000;50.3;0.65;6.86;787;212;0
79.32;75.49;5000;50.43;0.65;7.03;743;256;0
71.15;54.87;5000;51.44;0.57;8.61;379;619;1
74.31;64.36;5000;50.91;0.61;7.75;594;405;0
76.37;72.59;5000;50.43;0.64;7.13;743;256;0
74.06;57.96;5000.01;51.41;0.58;8.39;391;608;0
77.55;70.25;5000.02;50.69;0.63;7.36;670;329;0
68.45;54.81;5000.02;51.28;0.58;8.51;446;553;0
78.52;74.02;5000;50.48;0.64;7.11;728;271;0
72.07;56.45;5000;51.38;0.58;8.47;402;597;0
76.29;50;5000;52.23;0.53;9.43;170;828;1
80;107.1;5000;49.62;0.73;5.49;947;52;0
71.15;57.75;5000;51.22;0.59;8.29;473;526;0
73.52;50;5000;52;0.54;9.31;206;793;0
77.68;50;5000.01;52.35;0.53;9.5;153;845;1
79.98;127.5;5000;50.98;0.77;5.05;564;435;0
80;100.83;5000;49.54;0.71;5.71;989;10;0
72.32;57.52;5000;51.31;0.58;8.36;434;565;0
79.72;76.27;5000.04;50.41;0.65;6.99;751;248;0
75.96;59.39;5000.02;51.44;0.58;8.32;381;618;0
73.02;50;5000;51.96;0.54;9.29;212;787;0
68.68;64.62;5000.01;50.58;0.63;7.51;680;319;0
80;123.72;5000;50.59;0.76;5.11;696;303;0
77.38;69.94;5000;50.7;0.63;7.38;668;331;0
80;111.64;5000;49.77;0.74;5.37;915;84;0
74.9;57.41;5000;51.52;0.58;8.48;351;648;0
79.97;83.12;5000;50.01;0.67;6.55;866;133;0
79.98;114.48;5000;49.91;0.74;5.29;884;115;0
78.75;76.43;5000;50.33;0.65;6.94;776;222;1
79.35;100.8;5000;49.54;0.71;5.69;988;11;0
79.9;114.49;5000;49.92;0.74;5.29;882;117;0
79.82;118.42;5000;50.17;0.75;5.2;823;176;0
80;107.15;5000;49.62;0.73;5.49;945;54;0
79.99;115.75;5000.01;49.98;0.74;5.26;870;129;0
79.91;78.74;5000;50.26;0.65;6.82;799;200;0
70.93;56.01;5000.68;51.35;0.58;8.48;419;580;0
69.91;50;5000;51.73;0.55;9.15;274;725;0
67.68;53.31;5000.01;51.35;0.57;8.66;412;587;0
80;81.77;5000;50.09;0.66;6.63;847;152;0
79.99;128.37;5000;51.08;0.77;5.03;519;480;0
78.73;77.35;5000;50.27;0.65;6.87;796;203;0
79.96;80.61;5000;50.15;0.66;6.7;829;170;0
78.9;76.84;5000.01;50.31;0.65;6.92;782;217;0
72.98;56.65;5000.01;51.43;0.58;8.49;387;612;0
79.82;114.12;5000;49.9;0.74;5.3;886;113;0
70.04;50.14;5000.3;51.73;0.55;9.14;273;726;0
73.12;58.85;5000.08;51.27;0.59;8.25;454;544;1
78.8;76.02;5000.02;50.36;0.65;6.97;763;236;0
79.98;131;5000;51.41;0.77;5;392;606;1
78.55;79.05;5000;50.15;0.66;6.75;827;172;0
75.3;50;5000;52.15;0.54;9.39;185;814;0
79.96;126.34;5000;50.86;0.77;5.06;610;389;0
79.9;122.67;5000;50.51;0.76;5.12;718;281;0
78.34;50;5000;52.4;0.53;9.53;148;851;0
79.94;86.61;5000.01;49.84;0.68;6.35;900;99;0
77.52;83.88;5000;49.84;0.68;6.42;896;103;0
79.93;107.23;5000;49.63;0.73;5.49;943;56;0
79.74;95.33;5000;49.57;0.7;5.92;963;36;0
70.86;53.56;5000;51.53;0.56;8.76;346;652;1
79.05;78.43;5000;50.22;0.66;6.81;808;191;0
68.53;50.13;5000;51.63;0.55;9.08;305;694;0
71.11;51.37;5000.02;51.71;0.55;9.03;281;718;0
77.69;77.71;5000;50.18;0.66;6.81;818;181;0
79.86;72.82;5000;50.67;0.63;7.25;676;323;0
73.06;65.31;5000;50.75;0.62;7.61;642;357;0
72.89;67.53;5000.02;50.58;0.63;7.41;695;304;0
70.08;50.01;5000;51.74;0.55;9.16;269;730;0
66.26;51.34;5000.02;51.42;0.56;8.84;382;617;0
77.22;65.2;5000;51.06;0.61;7.79;530;469;0
79.95;136.25;5000;52.16;0.79;4.94;182;817;0
79.92;68.47;5000;51.01;0.62;7.61;548;451;0
79.96;115.14;5000;49.95;0.74;5.28;876;123;0
79.78;103.27;5000;49.55;0.72;5.61;972;27;0
79.99;68.02;5000;51.05;0.62;7.65;532;467;0
72.29;51.64;5000;51.78;0.55;9.05;257;742;0
79.86;94.84;5000.01;49.58;0.7;5.94;960;39;0
79.83;74.49;5000;50.54;0.64;7.12;712;287;0
79.98;114.86;5000.01;49.93;0.74;5.28;877;122;0
79.98;86.21;5000.01;49.86;0.68;6.37;895;104;0
78.46;150;5000;55.47;0.83;4.87;5;994;0
79.98;127.33;5000;50.96;0.77;5.05;571;428;0
80;79.13;5000;50.24;0.66;6.8;805;194;0
79.93;78.49;5000;50.28;0.65;6.84;794;205;0
79.96;82.83;5000;50.02;0.67;6.57;863;136;0
79.85;68.37;5000;51.01;0.62;7.62;546;453;0
79.63;89.53;5000;49.71;0.69;6.18;923;76;0
78.82;79.59;5000;50.14;0.66;6.73;832;167;0
71.67;53.59;5000.34;51.58;0.56;8.79;323;675;1
79.99;74.76;5000;50.54;0.64;7.11;714;285;0
76.4;61.4;5000.05;51.31;0.59;8.13;437;562;0
80;81.68;5000;50.09;0.66;6.64;846;153;0
78.81;68.48;5000;50.92;0.62;7.56;591;408;0
79.92;130.26;5000;51.32;0.77;5.01;430;569;0
79.75;84.99;5000;49.9;0.67;6.43;886;113;0
69.94;64.62;5000.01;50.63;0.62;7.56;671;328;0
79.99;101.86;5000;49.54;0.71;5.67;986;13;0
80;122.09;5000.01;50.44;0.76;5.13;738;261;0
78.64;82.55;5000;49.96;0.67;6.53;873;126;0
79.94;76.35;5000;50.42;0.65;6.99;749;250;0
69.79;51.25;5000.01;51.63;0.55;8.99;306;693;0
79.91;73.21;5000.02;50.64;0.64;7.22;685;314;0
77.04;50;5000;52.29;0.53;9.47;162;837;0
79.71;84.49;5000;49.93;0.67;6.46;879;120;0
76.16;62.09;5000;51.23;0.6;8.05;468;531;0
79.35;78.93;5000;50.21;0.66;6.79;813;186;0
78.81;70.94;5000;50.73;0.63;7.36;656;342;1
79.75;78.14;5000;50.29;0.65;6.86;790;208;1
69.22;50.4;5000.01;51.65;0.55;9.07;300;699;0
77.23;66.34;5000;50.97;0.61;7.69;568;430;1
79.67;75.38;5000;50.47;0.64;7.05;733;266;0
79.8;80.77;5000;50.13;0.66;6.69;834;165;0
73.12;58.85;5000.08;51.27;0.59;8.25;454;544;1
70.77;57.19;5000.03;51.24;0.58;8.34;464;535;0
80;78.67;5000;50.27;0.65;6.83;796;203;0
72.15;70.13;5000;50.36;0.64;7.17;753;246;0
79.96;79.77;5000;50.2;0.66;6.76;819;180;0
75.77;62.19;5000.3;51.2;0.6;8.02;481;518;0
78.95;69.21;5000.01;50.87;0.62;7.51;608;391;0
79.98;117.68;5000;50.11;0.75;5.22;842;157;0
80;114.73;5000;49.92;0.74;5.29;880;119;0
72.99;54.46;5000;51.61;0.56;8.74;315;684;0
78.75;76.43;5000;50.33;0.65;6.94;776;222;1
70.34;52.85;5000;51.54;0.56;8.82;340;659;0
79.99;96.73;5000;49.56;0.7;5.87;969;30;0
79.98;85.15;5000;49.91;0.67;6.43;886;113;0
79.96;74.84;5000;50.53;0.64;7.1;717;282;0
72.34;63.34;5000;50.86;0.61;7.77;611;388;0
79.98;106.72;5000;49.61;0.73;5.51;949;50;0
79.97;116.45;5000;50.03;0.75;5.25;862;137;0
79.76;74.42;5000;50.54;0.64;7.12;713;286;0
70.86;53.56;5000;51.53;0.56;8.76;346;652;1
80;81.2;5000;50.12;0.66;6.67;838;160;1
71.97;54.77;5000.01;51.51;0.57;8.66;352;647;0
79.91;72.72;5000.01;50.68;0.63;7.26;672;327;0
71.15;57.52;5000.01;51.23;0.58;8.32;466;533;0
72.32;50;5000;51.9;0.54;9.26;222;776;1
80;92.11;5000;49.65;0.69;6.07;941;58;0
68.41;51.28;5000.01;51.54;0.56;8.93;341;658;0
79.89;106.26;5000;49.6;0.72;5.52;954;45;0
79.83;72.47;5000;50.69;0.63;7.28;668;331;0
73.12;61.14;5000.01;51.08;0.6;8.02;522;477;0
79.97;120.93;5000;50.35;0.75;5.15;768;231;0
74.53;58;5000.17;51.44;0.58;8.4;376;623;0
79.95;73.75;5000;50.6;0.64;7.18;695;304;0
78.81;70.94;5000;50.73;0.63;7.36;656;342;1
70.02;68.09;5000;50.4;0.64;7.26;736;263;0
79.95;128.81;5000;51.14;0.77;5.03;500;499;0
80;94.51;5000.01;49.59;0.7;5.96;957;42;0
80;126.51;5000.01;50.87;0.77;5.06;606;393;0
76.21;60.67;5000;51.35;0.59;8.19;413;586;0
71.15;54.87;5000;51.44;0.57;8.61;379;619;1
71.4;53.87;5000;51.54;0.56;8.74;341;658;0
79.99;93.7;5000.01;49.61;0.7;6;951;48;0
78.67;98.55;5000;49.53;0.71;5.75;995;4;0
71.87;54.47;5000;51.53;0.57;8.69;344;655;0
79.98;97.24;5000;49.55;0.7;5.84;973;26;0
72.46;50;5000;51.92;0.54;9.26;220;779;0
80;75.91;5000;50.45;0.65;7.03;736;263;0
79.99;82.37;5000;50.05;0.67;6.6;855;144;0
79.96;93.56;5000;49.61;0.7;6;950;49;0
78.55;98.55;5000;49.53;0.71;5.75;996;3;0
79.8;69.57;5000;50.91;0.62;7.51;594;405;0
79.17;150;5000;55.16;0.83;4.87;22;977;0
72.21;51.97;5000;51.75;0.55;9.01;264;735;0
79.43;70.14;5000.89;50.85;0.63;7.45;618;381;0
80;97.63;5000;49.55;0.71;5.83;976;23;0
75.79;50;5000;52.19;0.54;9.41;177;822;0
79.96;82.67;5000;50.03;0.67;6.58;860;139;0
79.12;67.11;5000;51.06;0.61;7.7;530;469;0
78.62;75.84;5000;50.36;0.65;6.98;764;235;0
72.34;53.7;5000.01;51.62;0.56;8.8;311;688;0
80;122.09;5000;50.44;0.76;5.13;739;260;0
73.34;55.42;5000.03;51.56;0.57;8.64;332;667;0
67.61;52.53;5001.06;51.41;0.57;8.75;384;615;0
79.9;71.76;5000.01;50.75;0.63;7.34;644;355;0
79.07;70.99;5000;50.74;0.63;7.36;650;349;0
73.92;55.19;5000.04;51.62;0.57;8.69;307;692;0
70.67;52.13;5000.01;51.62;0.56;8.92;312;687;0
80;97.4;5000;49.55;0.7;5.84;974;25;0
79.98;102.72;5000.04;49.55;0.72;5.64;978;21;0
80;90.6;5000;49.69;0.69;6.14;928;71;0
80;85.93;5000;49.87;0.68;6.39;894;105;0
78.31;65.9;5000.01;51.09;0.61;7.77;517;482;0
79.99;113.47;5000;49.86;0.74;5.32;896;103;0
79.78;71.71;5000;50.74;0.63;7.34;648;351;0
79.87;122.09;5000;50.46;0.76;5.13;732;267;0
79.98;68.79;5000;50.99;0.62;7.59;560;439;0
77.21;65.83;5000;51.01;0.61;7.73;549;450;0
71.73;50.7;5000;51.81;0.55;9.14;243;756;0
77.23;66.34;5000;50.97;0.61;7.69;568;430;1
79.99;114.12;5000;49.89;0.74;5.3;889;109;1
76.18;50.01;5000;52.22;0.54;9.43;173;826;0
75.33;61.53;5000;51.21;0.6;8.07;474;525;0
79.99;88.2;5000.02;49.78;0.68;6.27;915;84;0
79.97;86.96;5000;49.83;0.68;6.33;904;95;0
79.97;82.96;5000;50.02;0.67;6.56;865;134;0
79.98;133.14;5000;51.69;0.78;4.97;290;709;0
73.18;60.11;5000.01;51.17;0.59;8.12;492;507;0
73.41;56.25;5000;51.5;0.57;8.55;360;639;0
71.16;50;5000;51.82;0.54;9.21;241;758;0
80;104.72;5000;49.57;0.72;5.57;964;35;0
79.95;102.56;5000;49.55;0.72;5.64;979;20;0
71.57;50;5000;51.85;0.54;9.22;233;766;0
72.32;51.62;5000;51.78;0.55;9.05;255;744;0
79.97;93;5000;49.62;0.69;6.03;944;55;0
79.98;117.07;5000;50.07;0.75;5.23;852;147;0
79.99;82.22;5000;50.06;0.67;6.6;854;145;0
75.81;62.74;5000;51.15;0.6;7.97;496;502;1
79.89;105.25;5000;49.58;0.72;5.55;960;39;0
79.97;79.33;5000;50.23;0.66;6.79;809;190;0
79.93;81.82;5000;50.08;0.66;6.63;848;151;0
76.69;62.55;5000.01;51.24;0.6;8.02;465;534;0
71.13;52.76;5000.01;51.61;0.56;8.86;319;680;0
79.94;72.36;5000;50.71;0.63;7.29;663;335;1
79.98;93.44;5000.01;49.61;0.7;6.01;948;51;0
79.99;108.93;5000;49.67;0.73;5.44;934;65;0
80;90.84;5000;49.69;0.69;6.13;931;68;0
79.75;78.14;5000;50.29;0.65;6.86;790;208;1
79.79;72.58;5000;50.68;0.63;7.27;671;328;0
75.66;60.55;5000;51.32;0.59;8.18;432;567;0
79.94;87.47;5000;49.8;0.68;6.3;906;93;0
79.78;78.86;5000;50.24;0.66;6.81;804;195;0
79.99;82.5;5000;50.04;0.67;6.59;858;141;0
78.94;89.13;5000;49.7;0.69;6.18;926;73;0
79.98;131;5000;51.41;0.77;5;392;606;1
79.96;86.33;5000;49.85;0.68;6.36;897;102;0
76.21;61.91;5000;51.25;0.6;8.07;459;540;0
79.99;125.05;5000;50.72;0.76;5.08;657;342;0
79.98;127.57;5000.02;50.99;0.77;5.04;557;442;0
73.35;53.86;5000;51.69;0.56;8.82;295;704;0
79.95;120.87;5000;50.35;0.75;5.16;770;229;0
72.77;60.86;5000.08;51.08;0.6;8.03;522;477;0
79.45;117.27;5000.01;50.13;0.75;5.22;834;165;0
72.99;52.81;5000.01;51.74;0.56;8.94;270;729;0
79.99;73.75;5000;50.61;0.64;7.19;694;305;0
79.89;89.33;5000;49.73;0.69;6.2;919;80;0
77.04;65.85;5000;50.99;0.61;7.72;556;443;0
79.85;73.2;5000;50.64;0.64;7.22;686;313;0
79.93;73.3;5000;50.64;0.64;7.22;687;312;0
